#
#  chlamycyc 8.0 Genes link table generated on Fri Jun 29, 2018
#  All columns are separated by tab characters.
#  Columns are: 
#
#  GENE-ID  EG#  b#  y-name  CGSC-ID  UniProt-ID  GENE-NAME  
#
#   GENE-ID      = Pathway Tools unique identifier for the gene
#   UniProt-ID = Swiss-Prot identifier
#   GENE-NAME    = Pathway Tools gene name
#
#
GIO2-1643		Cre07.g346650	
CHREPMP06	P10329	nad6	
GIO2-3412		Cre11.g476700	
GIO2-754		Cre09.g397253	
GIO2-595		Cre11.g467779	
GIO2-426		Cre03.g165900	
CHLREDRAFT_184775	Q9ZSJ4	LHCBM5	
GIO2-1044		Cre17.g731700	
GIO2-835		Cre10.g435250	
CHLREDRAFT_184471	A8J249	LHCA1	
GIO2-5293		Cre14.g614100	
GIO2-984		Cre06.g275150	
GIO2-1963		Cre01.g039350	
GIO2-2652		Cre07.g318500	
GIO2-3958		Cre12.g538650	
GIO2-4393		Cre09.g400750	
GIO2-2026		Cre10.g456750	
GIO2-3482		Cre12.g512300	
G-15455	Q6PSL4	HYDG	
GIO2-366		Cre09.g386912	
GIO2-1181		Cre07.g321150	
GIO2-4755		Cre03.g152950	
GIO2-3227		Cre01.g022500	
GIO2-1664		Cre16.g688950	
GIO2-1404		Cre12.g527400	
GIO2-3663		Cre06.g278243	
GIO2-582		Cre13.g589870	
GIO2-1458		Cre03.g157800	
GIO2-3798		Cre03.g174400	
GIO2-892		Cre10.g441750	
GIO2-1932		Cre16.g669150	
GIO2-4188		Cre03.g185250	
GIO2-3785		Cre12.g547100	
GIO2-1358		Cre07.g325725	
GIO2-1379		Cre13.g579598	
GIO2-1188		Cre03.g202113	
GIO2-1154		Cre12.g531700	
GIO2-2092		Cre16.g673001	
GIO2-1687		Cre16.g678850	
GIO2-1722		Cre08.g369683	
GIO2-1172		Cre12.g489050	
CHLREDRAFT_162765	Q6QAY4	fgenesh2_kg.C_scaffold_1000273	
GIO2-3349		Cre17.g704850	
GIO2-1267		Cre16.g672250	
GIO2-1213		Cre14.g610501	
GIO2-4456		Cre03.g193950	
GIO2-113		Cre09.g388850	
GIO2-1266		Cre03.g207700	
GIO2-1494		Cre10.g426950	
GIO2-899		Cre08.g365692	
GIO2-4189		Cre01.g028600	
GIO2-2682		Cre12.g510800	
GIO2-2253		Cre16.g675650	
GIO2-4469	Q9ZWM5	Cre01.g043350	
GIO2-4448		Cre07.g325700	
GIO2-1783		Cre12.g517550	
GIO2-329		Cre03.g152050	
GIO2-2706		Cre01.g053150	
GIO2-1916		Cre11.g476050	
GIO2-3452		Cre03.g200800	
GIO2-3214		Cre10.g461050	
GIO2-1730		Cre03.g184800	
GIO2-1275		Cre06.g289850	
GIO2-1084		Cre07.g320750	
GIO2-5189		Cre06.g291400	
GIO2-2486		Cre12.g528700	
GIO2-2473		Cre02.g085100	
CHLREDRAFT_79396	Q6U9W9	EPT1	
CHRECP061	P59777	psaJ	
GIO2-2921		Cre01.g009350	
GIO2-5029		Cre08.g384000	
GIO2-1427		Cre09.g405050	
GIO2-3530		Cre01.g034050	
CHLREDRAFT_38137	A8IFH0	gwH.9.7.1	
GIO2-886		Cre10.g444700	
GIO2-1623		Cre07.g356450	
GIO2-4942		Cre05.g246377	
GIO2-1585		Cre01.g021950	
GIO2-5130		Cre06.g250200	
GIO2-3737		Cre06.g278143	
GIO2-1832		Cre02.g091750	
GIO2-4948		Cre07.g343433	
GIO2-417		Cre04.g217945	
GIO2-432		Cre17.g725200	
GIO2-2999		Cre08.g373450	
CHLREDRAFT_438		ATPvA2	
GIO2-3209		Cre03.g190850	
CHLREDRAFT_192094	A8J4Q0	NAR1.1	
GIO2-1389		Cre05.g243050	
GIO2-2536		Cre12.g541850	
GIO2-1620		Cre02.g095750	
GIO2-311		Cre13.g604150	
GIO2-4906		Cre08.g369150	
CHLREDRAFT_132678	Q42687	ATPD	
GIO2-5209		Cre08.g372450	
GIO2-1296		Cre05.g243451	
GIO2-3919		Cre07.g325400	
GIO2-1314		Cre02.g113050	
GIO2-1600		Cre09.g400478	
GIO2-660		Cre04.g226050	
GIO2-514		Cre10.g463150	
CHLREDRAFT_192157		ASA7	
GIO2-986		Cre01.g038900	
GIO2-4600		Cre12.g511150	
GIO2-1570		Cre01.g043250	
GIO2-4925		Cre14.g623650	
GIO2-974		Cre10.g425300	
GIO2-571		Cre10.g444317	
GIO2-4079		Cre12.g534350	
GIO2-5136		Cre03.g187050	
GIO2-1628		Cre06.g269601	
GIO2-548		Cre07.g328500	
GIO2-332		Cre11.g467627	
GIO2-5018		Cre03.g163550	
GIO2-4598		Cre14.g613450	
GIO2-1694		Cre01.g052650	
GIO2-1551		Cre06.g306450	
GIO2-704		Cre02.g100300	
CHLREDRAFT_136578	Q8RVB8	ATP6	
GIO2-3439		Cre12.g560800	
GIO2-2434		Cre02.g120100	
GIO2-2294		Cre03.g182050	
CHLREDRAFT_155150	Q9SPI9	PSBW	
GIO2-3137		Cre04.g217939	
GIO2-4133		Cre09.g412100	
GIO2-134		Cre03.g185500	
GIO2-866		Cre11.g481250	
GIO2-495		Cre04.g216100	
GIO2-1352		Cre09.g392282	
GIO2-1896		Cre10.g429150	
GIO2-1048		Cre04.g214502	
GIO2-5078		Cre03.g150050	
GIO2-261		Cre07.g313250	
GIO2-1433		Cre06.g301650	
GIO2-1047		Cre17.g698850	
GIO2-1500		Cre09.g393765	
GIO2-5183		Cre13.g602500	
GIO2-977		Cre15.g636896	
GIO2-3974		Cre01.g030500	
GIO2-1185		Cre09.g397700	
GIO2-4677		Cre03.g207250	
GIO2-1054		Cre11.g467552	
CHLREDRAFT_205609	A2I2U7	FRE1	
GIO2-3488		Cre02.g080900	
GIO2-1621		Cre06.g279350	
GIO2-1847		Cre12.g544000	
GIO2-3302		Cre17.g707300	
GIO2-5126		Cre13.g590600	
GIO2-797		Cre11.g478128	
GIO2-4988		Cre11.g467622	
GIO2-640		Cre03.g202550	
GIO2-586		Cre02.g144050	
GIO2-546		Cre16.g667850	
GIO2-1436		Cre02.g116750	
GIO2-4212		Cre13.g585900	
GIO2-408		Cre12.g492900	
GIO2-907		Cre12.g532200	
CHLREDRAFT_205903	B9H5X9	LHCB7	
GIO2-4974		Cre14.g622850	
GIO2-4958		Cre09.g399000	
GIO2-3201		Cre10.g456100	
CHLREDRAFT_184397	Q9FEK6	LHCB5	
GIO2-1485		Cre04.g230144	
GIO2-3874		Cre06.g283750	
GIO2-3916		Cre07.g322000	
GIO2-3293		Cre11.g476550	
GIO2-981		Cre03.g174672	
GIO2-3677		Cre08.g363500	
GIO2-745		Cre03.g161000	
GIO2-4173		Cre03.g180450	
GIO2-3676		Cre10.g454150	
GIO2-1153		Cre02.g144950	
GIO2-3170		Cre16.g672800	
GIO2-1800		Cre09.g398993	
GIO2-2306		Cre02.g114600	
GIO2-333		Cre12.g514300	
GIO2-2883		Cre13.g578350	
GIO2-1055		Cre12.g531150	
GIO2-4846		Cre17.g720950	
GIO2-554		Cre02.g112150	
GIO2-5028		Cre18.g748497	
GIO2-941		Cre06.g296000	
GIO2-4720		Cre17.g719900	
GIO2-499		Cre06.g300250	
GIO2-398		Cre10.g447700	
GIO2-2007		Cre06.g252650	
GIO2-1720		Cre03.g194650	
GIO2-599		Cre06.g278245	
GIO2-998		Cre06.g303050	
GIO2-794		Cre02.g098700	
GIO2-2538		Cre13.g564450	
GIO2-1869		Cre16.g684550	
GIO2-2098		Cre12.g549500	
GIO2-1445		Cre02.g074758	
GIO2-565		Cre13.g569400	
GIO2-593		Cre03.g152900	
GIO2-1141		Cre03.g202202	
GIO2-459		Cre07.g319100	
GIO2-3046		Cre01.g013801	
GIO2-575		Cre09.g397450	
GIO2-1572		Cre11.g467795	
CHLREDRAFT_184971	Q39615	PSAD	
GIO2-810		Cre09.g394473	
GIO2-1840		Cre17.g702900	
GIO2-276		Cre02.g095134	
GIO2-2385		Cre12.g488050	
GIO2-1386		Cre04.g214150	
GIO2-338		Cre13.g566650	
GIO2-5070		Cre14.g623300	
GIO2-4304		Cre09.g387763	
GIO2-4044		Cre09.g414000	
GIO2-1138		Cre16.g678450	
GIO2-4347		Cre01.g021251	
GIO2-5011		Cre13.g575750	
GIO2-903		Cre06.g272400	
GIO2-1293		Cre12.g547300	
GIO2-2796		Cre12.g553250	
GIO2-2922		Cre11.g467550	
GIO2-3414		Cre02.g091200	
GIO2-2886		Cre11.g467673	
GIO2-1178		Cre13.g562501	
GIO2-1265		Cre11.g467688	
GIO2-1531		Cre02.g080550	
GIO2-1788		Cre03.g165350	
CHLREDRAFT_192558		ATPvL2	
GIO2-4503		Cre12.g516450	
GIO2-659		Cre16.g672385	
GIO2-1596		Cre11.g467723	
GIO2-2474		Cre03.g189500	
GIO2-4471		Cre07.g314150	
GIO2-267		Cre10.g457100	
GIO2-3555		Cre09.g399200	
GIO2-1161		Cre05.g245352	
GIO2-1052		Cre05.g239450	
GIO2-1350		Cre08.g365800	
GIO2-4481		Cre36.g759647	
CHLREDRAFT_144056	A8IFG7	PsaI	
GIO2-2219		Cre04.g224683	
GIO2-1322		Cre04.g217934	
GIO2-1814		Cre01.g011901	
GIO2-4685		Cre14.g633550	
GIO2-1556		Cre16.g693202	
GIO2-1487		Cre08.g360450	
GIO2-410		Cre03.g204689	
GIO2-2542		Cre03.g207800	
GIO2-2231		Cre03.g180550	
GIO2-2552		Cre02.g092900	
GIO2-2872		Cre07.g339750	
GIO2-1316		Cre12.g502500	
GIO2-841		Cre08.g376650	
GIO2-4597		Cre13.g566000	
GIO2-3433		Cre10.g451000	
GIO2-1008		Cre11.g467450	
CHLREDRAFT_187882		Cre13.g567600	
GIO2-963		Cre09.g393543	
CHLREDRAFT_190543	Q6QIV9	NUOB4	
GIO2-4528		Cre10.g444500	
GIO2-952		Cre02.g081800	
GIO2-3498		Cre02.g081550	
GIO2-423		Cre17.g739300	
GIO2-5152		Cre02.g090550	
GIO2-4930		Cre16.g689150	
GIO2-4523		Cre10.g436500	
GIO2-5132		Cre12.g559400	
GIO2-254		Cre12.g549550	
GIO2-4701		Cre12.g495850	
GIO2-1050		Cre03.g169300	
GIO2-1378		Cre10.g460300	
GIO2-2500		Cre16.g652050	
GIO2-424		Cre01.g007300	
GIO2-327		Cre16.g679333	
GIO2-1759		Cre17.g734200	
GIO2-4202		Cre03.g165100	
GIO2-4144		Cre05.g234550	
GIO2-5187		Cre11.g476325	
GIO2-3399		Cre04.g226700	
GIO2-1797		Cre11.g467770	
GIO2-3300		Cre01.g036400	
GIO2-562		Cre06.g265100	
GIO2-1223		Cre02.g098150	
GIO2-1428		Cre07.g354550	
GIO2-758		Cre20.g751697	
CHLREDRAFT_133544	A8ICT4	ATP15	
GIO2-2081		Cre12.g485150	
GIO2-576		Cre07.g312300	
GIO2-756		Cre10.g456650	
GIO2-5088		Cre09.g410300	
GIO2-1648		Cre02.g092284	
GIO2-4605		Cre17.g701700	
GIO2-711		Cre10.g419050	
GIO2-1617		Cre16.g657450	
GIO2-1568		Cre01.g004950	
GIO2-2123		Cre08.g367800	
GIO2-2813		Cre03.g148900	
GIO2-335		Cre03.g204100	
GIO2-1734		Cre08.g373688	
GIO2-1701		Cre12.g552850	
GIO2-2730		Cre10.g458050	
GIO2-357		Cre17.g737650	
GIO2-1273		Cre01.g019300	
GIO2-1315		Cre07.g356500	
GIO2-5125		Cre09.g391171	
GIO2-958		Cre12.g557078	
GIO2-1636		Cre17.g730600	
GIO2-4124		Cre05.g240850	
GIO2-491		Cre06.g270350	
GIO2-4076		Cre11.g480650	
GIO2-843		Cre13.g602901	
GIO2-817		Cre08.g377300	
GIO2-3362		Cre12.g558450	
CHRECP066	P10898	psbC	
GIO2-1669		Cre11.g480750	
GIO2-830		Cre16.g679669	
GIO2-720		Cre09.g400515	
GIO2-282		Cre13.g582350	
GIO2-860		Cre13.g585750	
GIO2-1632		Cre16.g657200	
GIO2-765		Cre13.g573250	
GIO2-1670		Cre12.g531250	
GIO2-2848		Cre08.g375500	
GIO2-666		Cre10.g447767	
GIO2-4633		Cre17.g742300	
GIO2-1630		Cre03.g149650	
GIO2-1470		Cre08.g382545	
GIO2-806		Cre07.g315100	
GIO2-3033		Cre07.g337650	
CHLREDRAFT_168073	A8I000	LHCA4	
GIO2-5101		Cre01.g025700	
GIO2-1519		Cre08.g380000	
GIO2-3759		Cre02.g073200	
GIO2-1703		Cre16.g681700	
GIO2-4803		Cre03.g204601	
CHLREDRAFT_144609	A8IKC8	LHCA2	
GIO2-4235		Cre17.g721000	
CHLREDRAFT_192478	P14225	PSAK	
GIO2-1110		Cre01.g031900	
GIO2-1829		Cre03.g162701	
GIO2-3679		Cre06.g311050	
GIO2-2758		Cre02.g103500	
GIO2-4285		Cre03.g185350	
GIO2-2593		Cre01.g051800	
GIO2-1013		Cre13.g565350	
GIO2-4143		Cre12.g495300	
GIO2-1695		Cre03.g207650	
CHLREDRAFT_185533	A8JCU4	LHCBM1	
GIO2-1781		Cre03.g145547	
GIO2-3565		Cre03.g158900	
GIO2-4682		Cre17.g723550	
GIO2-466		Cre08.g377050	
GIO2-1423		Cre12.g548950	
GIO2-5186		Cre06.g250902	
GIO2-967		Cre10.g448500	
GIO2-394		Cre03.g171200	
GIO2-716		Cre11.g467678	
GIO2-3589		Cre07.g320550	
GIO2-887		Cre12.g501850	
GIO2-651		Cre07.g348010	
GIO2-1606		Cre13.g605500	
GIO2-5073		Cre05.g233900	
GIO2-3413		Cre10.g437950	
GIO2-463		Cre12.g489900	
GIO2-4822		Cre01.g029250	
GIO2-1634		Cre03.g155250	
GIO2-35		Cre10.g439400	
GIO2-273		Cre03.g182150	
GIO2-5077		Cre07.g336850	
GIO2-5114		Cre11.g476650	
GIO2-3824		Cre03.g206600	
GIO2-1126		Cre03.g195050	
GIO2-2914		Cre17.g698450	
CHLREDRAFT_77311	Q6QIV4	NUOA1	
GIO2-3950		Cre17.g715250	
CHLREDRAFT_182533	A8HZ87	ATPvF	
GIO2-310		Cre02.g096250	
GIO2-1377		Cre17.g713700	
GIO2-1771		Cre12.g557600	
GIO2-2265		Cre09.g398700	
GIO2-435		Cre16.g692800	
GIO2-1294		Cre05.g236500	
GIO2-2854		Cre12.g519100	
GIO2-4638		Cre07.g319300	
GIO2-634		Cre03.g144627	
GIO2-2146		Cre10.g458183	
GIO2-3512		Cre07.g324800	
GIO2-4996		Cre16.g666050	
CHLREDRAFT_184222	Q6QAY0	NUOP5	
GIO2-2716		Cre04.g216950	
GIO2-583		Cre06.g295550	
GIO2-1591		Cre03.g185850	
GIO2-5059		Cre01.g023600	
GIO2-5195		Cre09.g411200	
GIO2-5165		Cre07.g349966	
GIO2-5045		Cre17.g702950	
GIO2-506		Cre08.g360300	
GIO2-580		Cre01.g016750	
GIO2-759		Cre16.g673553	
CHRECP031	P37256	psbT	
GIO2-3551		Cre03.g168700	
G-15478	A8HQD7	PAH	
GIO2-2610		Cre09.g415600	
GIO2-1429		Cre07.g325761	
GIO2-5174		Cre02.g142266	
GIO2-1180		Cre08.g375450	
GIO2-2674		Cre01.g044100	
GIO2-290		Cre01.g003850	
GIO2-4932		Cre11.g467767	
CHLREDRAFT_184490	A8J287	LHCBM6	
GIO2-695		Cre12.g508852	
GIO2-579		Cre07.g325723	
GIO2-1549		Cre03.g150500	
GIO2-4437		Cre12.g557900	
GIO2-1422		Cre11.g477200	
GIO2-4136		Cre03.g207901	
CHLREDRAFT_136288	Q42695	CPN60B2	
GIO2-970		Cre16.g692000	
GIO2-1193		Cre06.g278188	
GIO2-784		Cre17.g726700	
GIO2-4941		Cre09.g402552	
GIO2-2400		Cre03.g194300	
GIO2-3216		Cre01.g005850	
GIO2-1270		Cre10.g428500	
GIO2-1521		Cre17.g706800	
GIO2-4959		Cre06.g262450	
GIO2-4075		Cre06.g278220	
GIO2-900		Cre16.g684043	
GIO2-5055		Cre10.g425200	
GIO2-5004		Cre02.g079003	
GIO2-4165		Cre06.g269950	
GIO2-3697		Cre02.g084300	
GIO2-4339		Cre17.g698000	
GIO2-1362		Cre12.g534050	
GIO2-851		Cre02.g113850	
GIO2-1496		Cre01.g027800	
GIO2-1689		Cre16.g656650	
GIO2-400		Cre07.g313650	
GIO2-447		Cre01.g053450	
CHLREDRAFT_33411	A8IYH9	PSBP1	
GIO2-2520		Cre13.g569350	
GIO2-3228		Cre01.g055424	
GIO2-3142		Cre16.g688550	
GIO2-4257		Cre06.g257950	
GIO2-4875		Cre14.g617700	
GIO2-3132		Cre06.g257601	
GIO2-1706		Cre07.g325150	
GIO2-5051		Cre10.g432600	
GIO2-3338		Cre17.g728100	
GIO2-3106		Cre12.g490300	
CHLREDRAFT_174831	A8J2E8	FAD6B	
GIO2-4681		Cre01.g044800	
GIO2-84		Cre02.g107300	
GIO2-1070		Cre01.g047850	
GIO2-5026		Cre12.g556228	
GIO2-4624		Cre02.g116450	
GIO2-343		Cre03.g151000	
GIO2-2040		Cre12.g508850	
GIO2-3157		Cre03.g164600	
GIO2-5042		Cre16.g656300	
GIO2-1604		Cre09.g396500	
GIO2-4237		Cre12.g500715	
GIO2-2171		Cre12.g560200	
GIO2-3672		Cre09.g387350	
GIO2-3774		Cre14.g633000	
GIO2-309		Cre03.g161250	
GIO2-542		Cre01.g015103	
GIO2-940		Cre02.g143900	
GIO2-3657		Cre01.g052601	
GIO2-4498		Cre02.g093450	
GIO2-2609		Cre04.g228350	
GIO2-1132		Cre12.g547302	
GIO2-2479		Cre12.g557500	
GIO2-2458		Cre05.g232200	
GIO2-1807		Cre14.g627950	
GIO2-334		Cre03.g203950	
GIO2-3430		Cre17.g702400	
GIO2-1504		Cre12.g527700	
GIO2-5255		Cre05.g239800	
GIO2-5116		Cre03.g158500	
GIO2-2704		Cre06.g262900	
GIO2-1675		Cre03.g203600	
GIO2-1708		Cre12.g504100	
GIO2-3706		Cre09.g395806	
GIO2-1573		Cre03.g195500	
GIO2-4986		Cre01.g029000	
GIO2-132		Cre12.g509550	
GIO2-2501		Cre12.g511900	
GIO2-382		Cre13.g586000	
CHLREDRAFT_78831		ASA1	
GIO2-68		Cre07.g325500	
CHLREDRAFT_127639	Q6UKY3	NUOB13	
